packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
3800,0.01,10,Sender → Receiver,71402.38325566758,17850.595813916894,178505.95813916894,412.0500087738037,412.0500087738037,412.0500087738037,60.0,75.0,1.7030243873596191,10,4,3,1762497957.9444346
3800,0.05,10,Sender → Receiver,71384.60456660602,17846.151141651506,178461.51141651507,420.1319217681885,420.1319217681885,420.1319217681885,60.0,75.0,1.7034485340118408,10,4,3,1762497961.4997263
3800,0.05,10,Sender → Receiver,71342.13746920213,17835.534367300534,178355.34367300532,428.9135932922363,428.9135932922363,428.9135932922363,60.0,75.0,1.7044625282287598,10,4,3,1762497965.0513327
3800,0.1,10,Sender → Receiver,71346.847995443,17836.71199886075,178367.1199886075,414.07036781311035,414.07036781311035,414.07036781311035,60.0,75.0,1.7043499946594238,10,4,3,1762497968.6048496
3800,0.1,10,Sender → Receiver,71339.36334013678,17834.840835034196,178348.40835034195,426.87153816223145,426.87153816223145,426.87153816223145,60.0,75.0,1.70452880859375,10,4,3,1762497972.1516933
3800,0.2,10,Sender → Receiver,75826.18549812514,30330.474199250057,151652.37099625028,510.1199150085449,418.66588592529297,601.5739440917969,50.0,60.0,2.004584550857544,10,5,3,1762497976.0011945
3800,0.2,10,Sender → Receiver,75837.16261708035,30334.86504683214,151674.3252341607,502.1963119506836,409.9078178405762,594.484806060791,50.0,60.0,2.0042943954467773,10,5,3,1762497979.8504379
3800,0.35,10,Sender → Receiver,80281.57799298849,80281.57799298849,89201.75332554277,495.45370207892523,413.70177268981934,579.0977478027344,10.0,0.0,3.4080047607421875,10,9,0,1762497985.1098795
3800,0.35,10,Sender → Receiver,80307.26425781594,80307.26425781594,89230.2936197955,502.29597091674805,420.32337188720703,584.93971824646,10.0,0.0,3.406914710998535,10,9,0,1762497990.3597586
3800,0.5,10,Sender → Receiver,58075.56039276102,58075.56039276102,64528.400436401134,414.5530064900716,412.4619960784912,416.43810272216797,10.0,0.0,4.711103916168213,10,9,0,1762497996.9196448
3800,0.5,10,Sender → Receiver,58095.97945249135,58095.97945249135,64551.08828054595,401.317040125529,399.22213554382324,403.38993072509766,10.0,0.0,4.7094480991363525,10,9,0,1762498003.4726677
3800,0.8,10,Sender → Receiver,36902.15919589445,36902.15919589445,41002.39910654939,402.4505880143907,401.1194705963135,404.099702835083,10.0,0.0,7.414200305938721,10,9,0,1762498012.7380025
3800,0.8,10,Sender → Receiver,36909.761340940895,36909.761340940895,41010.84593437877,408.9057445526123,399.2636203765869,420.40109634399414,10.0,0.0,7.412673234939575,10,9,0,1762498021.9969907
3800,1.0,10,Sender → Receiver,29689.678000055366,29689.678000055366,32988.531111172626,401.71967612372504,399.4429111480713,405.2584171295166,10.0,0.0,9.21532392501831,10,9,0,1762498033.0614982
