packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
256,0.2,10,Sender → Receiver,10223.753843458497,10223.753843458497,10223.753843458497,62.54134178161622,53.5428524017334,71.70605659484863,0.0,0.0,2.003178119659424,10,10,0,1762419805.227538
256,0.25,10,Sender → Receiver,7666.953505538129,7666.953505538129,8518.8372283757,63.04534276326497,54.619789123535156,72.08776473999023,10.0,0.0,2.4040839672088623,10,9,0,1762419809.4731479
256,0.25,10,Sender → Receiver,7664.516599688797,7664.516599688797,8516.129555209774,60.91528468661838,53.40433120727539,69.86737251281738,10.0,0.0,2.404848337173462,10,9,0,1762419813.717255
256,0.3,10,Sender → Receiver,7052.087320447482,7052.087320447482,7052.087320447482,62.86396980285644,53.549766540527344,71.39039039611816,0.0,0.0,2.904104709625244,10,10,0,1762419819.9539545
256,0.3,10,Sender → Receiver,7035.355339338903,7035.355339338903,7035.355339338903,63.108205795288086,52.9789924621582,72.3268985748291,0.0,0.0,2.9110114574432373,10,10,0,1762419826.2038784
256,0.4,10,Sender → Receiver,5381.724821480751,5381.724821480751,5381.724821480751,64.31574821472168,54.66866493225098,72.04008102416992,0.0,0.0,3.805471420288086,10,10,0,1762419833.3426888
256,0.4,10,Sender → Receiver,5379.829563948028,5379.829563948028,5379.829563948028,61.73605918884277,53.98702621459961,70.9834098815918,0.0,0.0,3.806812047958374,10,10,0,1762419840.4963624
256,0.5,10,Sender → Receiver,4350.237057819598,4350.237057819598,4350.237057819598,64.08262252807617,53.93028259277344,73.03500175476074,0.0,0.0,4.707789421081543,10,10,0,1762419848.550551
256,0.5,10,Sender → Receiver,4349.0609156690925,4349.0609156690925,4349.0609156690925,62.62733936309814,54.43000793457031,71.77090644836426,0.0,0.0,4.709062576293945,10,10,0,1762419856.6052725
256,0.7,10,Sender → Receiver,3145.210798649065,3145.210798649065,3145.210798649065,63.65005970001221,54.36277389526367,71.37441635131836,0.0,0.0,6.511487245559692,10,10,0,1762419866.4517066
256,0.7,10,Sender → Receiver,3145.776922360829,3145.776922360829,3145.776922360829,65.47482013702393,56.6253662109375,73.2724666595459,0.0,0.0,6.510315418243408,10,10,0,1762419876.3094904
256,0.9,10,Sender → Receiver,2463.3442386613897,2463.3442386613897,2463.3442386613897,65.31946659088135,58.69770050048828,72.85189628601074,0.0,0.0,8.3139009475708,10,10,0,1762419887.9613693
256,0.9,10,Sender → Receiver,2463.1793016348897,2463.1793016348897,2463.1793016348897,65.43245315551758,57.90352821350098,72.86667823791504,0.0,0.0,8.314457654953003,10,10,0,1762419899.619649
256,1.0,10,Sender → Receiver,2222.731097481707,2222.731097481707,2222.731097481707,62.14256286621094,53.93266677856445,71.68698310852051,0.0,0.0,9.213890075683594,10,10,0,1762419912.1747983
256,1.0,10,Sender → Receiver,2222.8181216588414,2222.8181216588414,2222.8181216588414,62.99788951873779,55.06777763366699,71.24876976013184,0.0,0.0,9.213529348373413,10,10,0,1762419924.7420444
512,0.05,10,Sender → Receiver,52538.843822663235,52538.843822663235,58376.49313629248,90.03180927700465,82.7479362487793,97.52440452575684,10.0,0.0,0.7016522884368896,10,9,0,1762419927.2937095
512,0.05,10,Sender → Receiver,52476.45216026652,52476.45216026652,58307.1690669628,91.0336971282959,82.71527290344238,98.41179847717285,10.0,0.0,0.702486515045166,10,9,0,1762419929.8396876
